year,actor1_country_code,actor2_country_code,event_count,num_mentions
2013-01-01,PRK,CHN,2,6
2013-01-01,PHL,DZA,3,22
2013-01-01,FIN,DJI,4,20
2013-01-01,USA,ARM,2,4
2013-01-01,FRA,IRL,4,30
2013-01-01,MYS,BGD,5,15
2013-01-01,NOR,ARE,1,2
2013-01-01,DZA,SYR,4,20
2013-01-01,JOR,IRL,1,2
2013-01-01,NLD,USA,13,77
2013-01-01,CHN,AUS,9,29
2013-01-01,SYR,ARM,4,4
2013-01-01,IRN,MMR,4,20
2013-01-01,USA,NOR,6,130
2013-01-01,PHL,DEU,1,10
2013-01-01,USA,VEN,4,33
2013-01-01,BRA,PRT,1,4
2013-01-01,POL,ISR,1,3
2013-01-01,ISR,ETH,17,284
2013-01-01,TUN,SYR,1,2
2013-01-01,GBR,PHL,18,245
2013-01-01,USA,HTI,37,343
2013-01-01,AUS,TZA,1,2
2013-01-01,PAK,PHL,1,10
2013-01-01,ITA,AFR,7,88
2013-01-01,SOM,KEN,2,14
2013-01-01,NZL,AUS,12,61
2013-01-01,RUS,PSE,4,24
2013-01-01,BGD,USA,2,20
2013-01-01,IRQ,CHN,1,10
2013-01-01,BRA,BOL,6,26
2013-01-01,USA,MAR,1,3
2013-01-01,GBR,BRB,1,20
2013-01-01,IDN,SYR,1,14
2013-01-01,AUS,NZL,23,216
2013-01-01,IRL,FRA,2,2
2013-01-01,CAN,RUS,2,10
2013-01-01,NLD,ZWE,1,2
2013-01-01,GBR,ESP,4,24
2013-01-01,USA,IRN,26,142
2013-01-01,AUS,QAT,2,8
2013-01-01,AUS,SLB,1,20
2013-01-01,EUR,HUN,1,3
2013-01-01,TUR,QAT,1,2
2013-01-01,MAR,JOR,1,6
2013-01-01,ETH,SAU,4,89
2013-01-01,ALB,ITA,3,16
2013-01-01,MNG,CHN,1,8
2013-01-01,FRA,CYP,10,263
2013-01-01,FJI,SYR,1,10
2013-01-01,ARE,OMN,1,2
2013-01-01,NPL,PAK,1,4
2013-01-01,MLI,FRA,10,20
2013-01-01,ESP,PRT,3,12
2013-01-01,RUS,USA,62,421
2013-01-01,ITA,CHN,1,2
2013-01-01,CYP,OMN,1,6
2013-01-01,SVK,PAK,1,4
2013-01-01,JAM,USA,5,16
2013-01-01,PHL,CAN,2,12
2013-01-01,NPL,IND,3,24
2013-01-01,RUS,GHA,3,11
2013-01-01,ESP,GRC,5,18
2013-01-01,JOR,GBR,1,2
2013-01-01,DEU,GBR,5,14
2013-01-01,BGR,USA,1,10
2013-01-01,AUS,MCO,1,6
2013-01-01,RWA,USA,1,2
2013-01-01,BEL,COD,2,8
2013-01-01,QAT,RUS,1,10
2013-01-01,COD,RWA,4,24
2013-01-01,LKA,THA,2,4
2013-01-01,CAN,CHN,1,20
2013-01-01,CZE,FIN,2,9
2013-01-01,MDG,AFR,1,20
2013-01-01,FIN,KEN,4,20
2013-01-01,SYR,CHE,2,30
2013-01-01,CAN,TUR,1,2
2013-01-01,NOR,ZAF,9,34
2013-01-01,VNM,PHL,1,14
2013-01-01,ITA,ALB,6,40
2013-01-01,FRA,CMR,1,20
2013-01-01,NZL,GBR,2,10
2013-01-01,HTI,USA,1,10
2013-01-01,NZL,IRL,1,7
2013-01-01,NGA,FRA,12,34
2013-01-01,SAU,NZL,3,7
2013-01-01,PHL,MYS,3,13
2013-01-01,SGP,IRL,1,2
2013-01-01,ISR,NZL,1,2
2013-01-01,PRT,IRL,12,55
2013-01-01,USA,ALB,3,12
2013-01-01,LBN,ARM,4,4
2013-01-01,CHN,CYP,1,10
2013-01-01,IRN,CAN,3,18
2013-01-01,LTU,FRA,2,10
2013-01-01,ITA,SYR,53,636
2013-01-01,NZL,ITA,4,32
2013-01-01,NOR,ISL,2,2
2013-01-01,CYP,BEL,3,86
2013-01-01,BEN,NGA,2,11
2013-01-01,NGA,MLI,4,19
2013-01-01,TUR,SLE,4,16
2013-01-01,PHL,GUY,1,2
2013-01-01,WST,AFG,3,30
2013-01-01,CHL,USA,2,6
2013-01-01,CHL,PER,1,2
2013-01-01,LUX,EST,2,7
2013-01-01,ITA,PSE,10,229
2013-01-01,AFR,SOM,1,16
2013-01-01,BRA,ETH,5,50
2013-01-01,MYS,SOM,2,2
2013-01-01,SAS,BEL,1,10
2013-01-01,NAM,DEU,1,2
2013-01-01,MYS,THA,1,5
2013-01-01,DEU,GRC,25,240
2013-01-01,MMR,MYS,2,4
2013-01-01,BGD,MMR,9,45
2013-01-01,PAK,SOM,2,2
2013-01-01,KEN,BDI,2,8
2013-01-01,PRK,KOR,1,8
2013-01-01,IRN,OMN,6,21
2013-01-01,AUS,CHN,16,331
2013-01-01,JAM,PHL,2,20
2013-01-01,RUS,IRN,4,15
2013-01-01,NLD,BEL,1,2
2013-01-01,DZA,TUR,1,2
2013-01-01,PAN,PHL,1,20
2013-01-01,SWE,NOR,2,5
2013-01-01,USA,SEA,1,4
2013-01-01,ECU,MUS,5,30
2013-01-01,OMN,WST,1,10
2013-01-01,MEX,PHL,5,26
2013-01-01,SYR,BGR,33,407
2013-01-01,SDN,KEN,4,10
2013-01-01,ISR,ITA,2,8
2013-01-01,JOR,EGY,1,8
2013-01-01,AFG,USA,10,30
2013-01-01,NLD,FSM,1,10
2013-01-01,CAN,LBN,3,4
2013-01-01,SYR,NZL,2,6
2013-01-01,SAU,IDN,1,6
2013-01-01,BRB,GBR,1,2
2013-01-01,ZAF,NGA,1,6
2013-01-01,MYS,USA,3,15
2013-01-01,SAS,PHL,1,4
2013-01-01,SAU,USA,7,30
2013-01-01,LBY,MLT,1,1
2013-01-01,LBN,TUR,3,10
2013-01-01,SYR,AUS,3,11
2013-01-01,NPL,SAU,2,6
2013-01-01,DEU,SAU,1,4
2013-01-01,KEN,AFR,7,46
2013-01-01,USA,UZB,1,8
2013-01-01,ITA,TUN,1,10
2013-01-01,RUS,POL,3,41
2013-01-01,SVK,GBR,3,4
2013-01-01,SOM,PHL,3,10
2013-01-01,MOZ,USA,1,5
2013-01-01,IRL,GRC,1,8
2013-01-01,FRA,NER,6,82
2013-01-01,CYP,PHL,6,38
2013-01-01,AUT,AUS,2,30
2013-01-01,NMR,USA,10,18
2013-01-01,MLT,AFR,2,20
2013-01-01,ITA,LBY,3,10
2013-01-01,EGY,ISR,3,13
2013-01-01,FRA,AUS,16,138
2013-01-01,IRN,SYR,30,145
2013-01-01,DEU,IRL,5,24
2013-01-01,AFR,AGO,1,4
2013-01-01,EGY,ITA,1,10
2013-01-01,DEU,POL,2,2
2013-01-01,ITA,PHL,6,28
2013-01-01,SSD,ETH,2,20
2013-01-01,CAN,LBY,1,4
2013-01-01,USA,BFA,2,8
2013-01-01,CHE,IRL,1,12
2013-01-01,THA,DNK,6,6
2013-01-01,ISR,FRA,5,19
2013-01-01,VNM,KOR,1,2
2013-01-01,LUX,SYR,2,40
2013-01-01,DEU,PHL,2,28
2013-01-01,VEN,COL,1,20
2013-01-01,IRQ,LBN,2,5
2013-01-01,CYP,EUR,107,2382
2013-01-01,KEN,USA,13,36
2013-01-01,KEN,RUS,1,10
2013-01-01,MLI,SYR,7,14
2013-01-01,KGZ,BLR,2,21
2013-01-01,COL,DEU,2,10
2013-01-01,POL,ITA,1,1
2013-01-01,ITA,PER,2,10
2013-01-01,MDV,PSE,4,5
2013-01-01,AUS,RUS,26,237
2013-01-01,BLR,AZE,1,10
2013-01-01,PNG,NRU,1,2
2013-01-01,MDV,GBR,1,10
2013-01-01,CHN,MDG,9,48
2013-01-01,GBR,IRQ,5,17
2013-01-01,GRC,SYR,3,14
2013-01-01,NPL,IRL,1,1
2013-01-01,GBR,SDN,4,12
2013-01-01,USA,YEM,21,148
2013-01-01,TUR,KEN,3,9
2013-01-01,USA,MYS,2,10
2013-01-01,AUT,USA,2,10
2013-01-01,BMU,CAN,1,10
2013-01-01,LBN,SYR,142,786
2013-01-01,CAN,SDN,1,5
2013-01-01,USA,LBY,2,20
2013-01-01,PAK,SVK,1,2
2013-01-01,USA,ITA,17,62
2013-01-01,GBR,CAN,8,39
2013-01-01,IRN,PGS,3,23
2013-01-01,SWE,RUS,2,7
2013-01-01,IND,UGA,2,14
2013-01-01,PAK,MDV,1,2
2013-01-01,USA,SOM,41,251
2013-01-01,NOR,FIN,2,3
2013-01-01,USA,CHL,13,49
2013-01-01,DZA,LBY,2,8
2013-01-01,BGR,ISR,1,4
2013-01-01,CYP,SYR,1,8
2013-01-01,JAM,CAN,1,10
2013-01-01,LBY,USA,5,40
2013-01-01,ESP,CYP,4,6
2013-01-01,ITA,PRT,3,15
2013-01-01,EUR,TUR,3,13
2013-01-01,TUR,USA,14,45
2013-01-01,IDN,CAN,3,24
2013-01-01,HRV,USA,1,6
2013-01-01,EUR,MLT,8,40
2013-01-01,EUR,FRA,5,22
2013-01-01,USA,GBR,55,191
2013-01-01,NZL,PHL,4,37
2013-01-01,CHE,PHL,2,13
2013-01-01,BEL,FRA,4,66
2013-01-01,USA,AZE,1,4
2013-01-01,GBR,MLI,4,15
2013-01-01,SAU,IRQ,2,20
2013-01-01,JPN,KOR,3,7
2013-01-01,BRA,RUS,2,2
2013-01-01,USA,SGP,1,3
2013-01-01,IRN,RUS,2,10
2013-01-01,LKA,PHL,1,10
2013-01-01,SYR,ISR,27,105
2013-01-01,JPN,BLR,1,10
2013-01-01,IRN,YEM,9,27
2013-01-01,AZE,DEU,4,16
2013-01-01,ARG,SYR,1,6
2013-01-01,GIN,USA,1,10
2013-01-01,USA,FIN,3,25
2013-01-01,TUR,LBN,8,24
2013-01-01,CHL,TTO,1,1
2013-01-01,GRC,PHL,5,20
2013-01-01,USA,LBR,3,5
2013-01-01,ISR,LBN,5,36
2013-01-01,MUS,GBR,2,16
2013-01-01,NZL,CAN,5,42
2013-01-01,JOR,TUR,2,3
2013-01-01,KEN,CHN,1,2
2013-01-01,USA,SEN,1,2
2013-01-01,YEM,BWA,2,10
2013-01-01,GBR,ARE,1,4
2013-01-01,MKD,ITA,1,1
2013-01-01,TUN,DEU,2,2
2013-01-01,DEU,CAF,1,8
2013-01-01,USA,CHN,23,293
2013-01-01,NZL,CRB,1,34
2013-01-01,ISR,CYP,3,13
2013-01-01,GBR,CHN,11,64
2013-01-01,ITA,AFG,3,18
2013-01-01,KWT,GBR,1,1
2013-01-01,EGY,JOR,7,50
2013-01-01,GBR,UGA,2,5
2013-01-01,JPN,BDI,1,10
2013-01-01,TUR,FRA,2,16
2013-01-01,NLD,EUR,6,88
2013-01-01,JPN,AUS,8,24
2013-01-01,AUT,SYR,13,78
2013-01-01,GRC,IND,2,6
2013-01-01,IRN,DEU,1,10
2013-01-01,EUR,BGR,1,2
2013-01-01,USA,CAN,59,558
2013-01-01,TUR,JOR,6,50
2013-01-01,GTM,CUB,1,1
2013-01-01,CHN,RUS,36,228
2013-01-01,COD,CAF,6,30
2013-01-01,COG,KEN,1,2
2013-01-01,EGY,LBY,1,2
2013-01-01,PSE,SYR,3,6
2013-01-01,PHL,NLD,2,12
2013-01-01,LBN,GBR,2,28
2013-01-01,IRN,LBR,5,18
2013-01-01,AFG,TKM,3,8
2013-01-01,ITA,IRL,19,176
2013-01-01,RUS,BRA,2,3
2013-01-01,VNM,IRN,1,4
2013-01-01,BHR,SOM,1,8
2013-01-01,SAU,KWT,1,10
2013-01-01,ISR,KWT,6,22
2013-01-01,FRA,EUR,16,78
2013-01-01,ETH,SDN,3,15
2013-01-01,LKA,CAF,2,5
2013-01-01,MLI,COD,1,2
2013-01-01,CAN,KHM,2,20
2013-01-01,BGR,SYR,24,93
2013-01-01,DEU,NZL,1,2
2013-01-01,BEL,USA,1,6
2013-01-01,GBR,ISL,2,8
2013-01-01,DEU,CHN,1,2
2013-01-01,PHL,UKR,6,46
2013-01-01,SGP,PRK,1,10
2013-01-01,IRL,PRT,11,65
2013-01-01,USA,TUR,7,33
2013-01-01,FRA,IDN,2,2
2013-01-01,AUS,MLT,1,10
2013-01-01,AUS,CAN,7,55
2013-01-01,VNM,JPN,3,20
2013-01-01,USA,AFG,22,173
2013-01-01,GIN,COG,1,10
2013-01-01,AUT,SVK,2,2
2013-01-01,JPN,PHL,20,192
2013-01-01,QAT,GBR,1,20
2013-01-01,CHN,JPN,9,88
2013-01-01,CYP,ESP,5,30
2013-01-01,GRC,SRB,3,5
2013-01-01,ETH,KEN,2,8
2013-01-01,BGD,MDV,1,5
2013-01-01,CAF,AFR,2,4
2013-01-01,KOR,PRK,23,144
2013-01-01,UKR,DEU,5,18
2013-01-01,JOR,LBN,10,27
2013-01-01,PRT,BRA,2,12
2013-01-01,TUR,PHL,1,10
2013-01-01,PSE,ISR,17,61
2013-01-01,YEM,SYR,1,2
2013-01-01,CHL,PHL,3,20
2013-01-01,ESP,ITA,4,20
2013-01-01,EUR,ISR,2,14
2013-01-01,UGA,DEU,1,10
2013-01-01,ESP,FRA,13,122
2013-01-01,ETH,DJI,2,5
2013-01-01,CHN,KOR,8,55
2013-01-01,LBY,TUN,1,4
2013-01-01,LBN,ZAF,2,30
2013-01-01,SWE,HUN,2,8
2013-01-01,BHS,ITA,2,8
2013-01-01,GBR,ZWE,4,20
2013-01-01,FRA,SOM,34,562
2013-01-01,FRA,COL,2,4
2013-01-01,PRT,JOR,3,6
2013-01-01,PNG,MYS,1,2
2013-01-01,MDV,DZA,1,5
2013-01-01,MEX,AUS,2,8
2013-01-01,PRT,SYR,1,2
2013-01-01,HND,USA,3,7
2013-01-01,BEL,PRT,2,10
2013-01-01,SYR,PHL,5,27
2013-01-01,CAN,ECU,1,1
2013-01-01,LBR,CIV,6,33
2013-01-01,IRN,PSE,3,12
2013-01-01,DZA,NER,1,8
2013-01-01,ISR,AFR,1,4
2013-01-01,MLT,CYP,1,10
2013-01-01,RUS,SRB,1,10
2013-01-01,EUR,CYP,34,1212
2013-01-01,URY,ARG,7,25
2013-01-01,BRA,CUB,2,8
2013-01-01,THA,KHM,2,13
2013-01-01,SYR,JOR,51,439
2013-01-01,RUS,NIC,5,37
2013-01-01,RWA,SYR,3,30
2013-01-01,EGY,USA,4,14
2013-01-01,NZL,NOR,6,50
2013-01-01,ARM,DEU,2,6
2013-01-01,SAU,NLD,1,4
2013-01-01,GBR,MYS,11,51
2013-01-01,PHL,PRT,1,10
2013-01-01,KWT,JOR,3,17
2013-01-01,CAN,PHL,17,78
2013-01-01,JPN,GHA,5,45
2013-01-01,CAN,MEX,5,182
2013-01-01,AUS,SGP,2,10
2013-01-01,KEN,GBR,1,2
2013-01-01,SOM,ITA,1,1
2013-01-01,GHA,NZL,1,2
2013-01-01,MHL,USA,2,20
2013-01-01,RUS,DEU,4,7
2013-01-01,POL,ISL,1,8
2013-01-01,PSE,MLT,2,12
2013-01-01,KHM,MUS,2,16
2013-01-01,CHN,CHE,2,23
2013-01-01,EUR,GRC,24,256
2013-01-01,DEU,VNM,1,8
2013-01-01,GBR,ZAF,4,6
2013-01-01,MYS,SDN,1,8
2013-01-01,CAN,NMR,2,4
2013-01-01,JOR,USA,2,12
2013-01-01,USA,LTU,2,6
2013-01-01,SAU,ISR,4,23
2013-01-01,PHL,RUS,5,28
2013-01-01,LBN,NZL,1,16
2013-01-01,EGY,GRC,2,8
2013-01-01,FIN,SYR,3,18
2013-01-01,NER,NGA,6,48
2013-01-01,LBY,DZA,2,4
2013-01-01,SAU,IRN,2,5
2013-01-01,TUR,IRN,1,2
2013-01-01,THA,CHE,1,1
2013-01-01,FRA,USA,27,181
2013-01-01,GBR,MOZ,1,10
2013-01-01,MMR,LKA,2,20
2013-01-01,ARG,URY,13,213
2013-01-01,AFR,PHL,2,8
2013-01-01,NRU,AUS,2,8
2013-01-01,KHM,USA,9,22
2013-01-01,EUR,ESP,5,25
2013-01-01,GBR,GRC,7,60
2013-01-01,PSE,PHL,2,3
2013-01-01,USA,LAO,2,4
2013-01-01,SSD,SDN,1,4
2013-01-01,AZE,SYR,1,4
2013-01-01,NZL,JPN,1,5
2013-01-01,USA,FRA,44,293
2013-01-01,NOR,UGA,1,2
2013-01-01,NLD,ISR,1,1
2013-01-01,CHE,SYR,1,19
2013-01-01,JPN,MMR,3,49
2013-01-01,DNK,USA,18,59
2013-01-01,IND,JPN,1,3
2013-01-01,IRN,BGD,1,1
2013-01-01,PER,IRL,5,19
2013-01-01,NGA,UKR,1,2
2013-01-01,MLI,TCD,3,6
2013-01-01,EUR,PRY,1,10
2013-01-01,DZA,OMN,1,1
2013-01-01,PHL,VNM,1,5
2013-01-01,MCO,ITA,2,18
2013-01-01,UGA,ISR,1,5
2013-01-01,LBN,NGA,4,28
2013-01-01,AFG,HTI,2,10
2013-01-01,SVK,AUT,2,6
2013-01-01,RUS,LBN,7,41
2013-01-01,SYR,CYP,14,172
2013-01-01,GRC,PRT,5,23
2013-01-01,IRL,PHL,4,29
2013-01-01,SOM,AFR,6,182
2013-01-01,THA,EGY,4,22
2013-01-01,CYP,IRL,14,72
2013-01-01,USA,UKR,2,5
2013-01-01,USA,CMR,1,10
2013-01-01,USA,KAZ,1,3
2013-01-01,CUB,HUN,1,1
2013-01-01,USA,CZE,1,1
2013-01-01,JPN,IND,2,4
2013-01-01,BGD,DEU,5,80
2013-01-01,ISR,YEM,7,36
2013-01-01,BEN,CAF,3,36
2013-01-01,MOZ,THA,1,1
2013-01-01,VNM,AFG,1,2
2013-01-01,ARM,SYR,15,78
2013-01-01,USA,JOR,4,19
2013-01-01,EGY,SDN,7,26
2013-01-01,NIC,USA,1,8
2013-01-01,KEN,SOM,9,30
2013-01-01,USA,UGA,9,66
2013-01-01,ZWE,NPL,1,2
2013-01-01,TCD,CAF,3,15
2013-01-01,PRY,PHL,1,10
2013-01-01,CAN,IRQ,4,27
2013-01-01,IDN,LKA,6,42
2013-01-01,IDN,AUS,27,128
2013-01-01,GBR,AFR,4,33
2013-01-01,GBR,MLT,1,3
2013-01-01,AZE,UGA,3,30
2013-01-01,AUS,GHA,2,11
2013-01-01,EUR,DEU,18,93
2013-01-01,SAU,TUN,3,10
2013-01-01,NLD,GHA,3,14
2013-01-01,AUS,ZAF,3,12
2013-01-01,CHE,DEU,1,4
2013-01-01,PAK,WST,2,10
2013-01-01,KWT,SEN,2,3
2013-01-01,USA,DOM,10,91
2013-01-01,POL,PHL,1,8
2013-01-01,RUS,AUT,1,10
2013-01-01,USA,PER,5,154
2013-01-01,MLI,NGA,5,46
2013-01-01,ZWE,CUB,2,4
2013-01-01,IRL,CAN,2,8
2013-01-01,THA,BHR,3,24
2013-01-01,IRQ,ETH,2,10
2013-01-01,RUS,MYS,2,10
2013-01-01,GTM,GHA,2,5
2013-01-01,IDN,CHN,1,2
2013-01-01,EUR,EGY,11,91
2013-01-01,IRL,GBR,19,56
2013-01-01,AFR,DZA,1,4
2013-01-01,USA,EGY,1,4
2013-01-01,EUR,CAN,10,50
2013-01-01,BFA,CMR,1,1
2013-01-01,NZL,CHN,2,7
2013-01-01,GBR,FRA,14,31
2013-01-01,NZL,SYR,3,15
2013-01-01,VNM,SGP,3,11
2013-01-01,SDN,SSD,2,10
2013-01-01,CHN,KHM,3,26
2013-01-01,GHA,ETH,1,3
2013-01-01,ETH,ISR,6,24
2013-01-01,ESP,RUS,1,10
2013-01-01,GRD,USA,5,11
2013-01-01,BHS,CHN,1,24
2013-01-01,USA,GHA,3,14
2013-01-01,MLT,GBR,1,20
2013-01-01,AFG,UKR,1,1
2013-01-01,BOL,SYR,2,5
2014-01-01,CHL,GBR,2,24
2014-01-01,GBR,LBR,3,12
2014-01-01,NGA,MWI,2,10
2014-01-01,CAN,TUR,1,2
2014-01-01,AFR,AGO,1,4
2014-01-01,LTU,MYS,2,6
2014-01-01,GIN,LBR,13,49
2014-01-01,THA,GRC,2,8
2014-01-01,AUS,CHL,1,2
2014-01-01,SGP,MYS,17,203
2014-01-01,BGD,PHL,1,10
2014-01-01,JPN,MYS,3,24
2014-01-01,RUS,USA,36,308
2014-01-01,CHN,TUR,5,32
2014-01-01,RUS,IDN,4,16
2014-01-01,MEX,RUS,2,4
2014-01-01,VNM,CHN,32,136
2014-01-01,EGY,PSE,23,167
2014-01-01,GRC,CYP,27,108
2014-01-01,IRL,USA,5,36
2014-01-01,IRQ,PSE,3,26
2014-01-01,IDN,DEU,1,2
2014-01-01,EUR,BGD,3,40
2014-01-01,QAT,SDN,2,20
2014-01-01,CHN,JPN,9,42
2014-01-01,EUR,PRT,4,22
2014-01-01,SYR,PSE,32,158
2014-01-01,GRC,BRA,3,12
2014-01-01,LBR,CHN,2,8
2014-01-01,CAF,CMR,11,51
2014-01-01,HTI,USA,3,56
2014-01-01,USA,TTO,2,4
2014-01-01,ESP,SEN,1,6
2014-01-01,LKA,CHN,7,83
2014-01-01,LAO,VNM,7,28
2014-01-01,AZE,SYR,2,7
2014-01-01,BRA,GMB,1,10
2014-01-01,DEU,TUN,1,2
2014-01-01,KWT,PSE,22,138
2014-01-01,PAK,MDV,1,1
2014-01-01,MEX,AUS,3,13
2014-01-01,LBN,PSE,22,154
2014-01-01,CHN,KGZ,3,5
2014-01-01,NAM,ZWE,3,26
2014-01-01,UKR,KGZ,1,10
2014-01-01,BEL,MEX,1,6
2014-01-01,AUT,HUN,5,9
2014-01-01,ALB,ITA,16,162
2014-01-01,AFR,LVA,1,10
2014-01-01,LTU,RUS,3,10
2014-01-01,JOR,ARE,1,2
2014-01-01,JPN,PRK,5,31
2014-01-01,BEL,PRT,1,4
2014-01-01,YEM,UGA,1,2
2014-01-01,PRT,MLT,2,5
2014-01-01,CHN,KAZ,5,51
2014-01-01,NLD,ERI,3,10
2014-01-01,LUX,BEL,2,10
2014-01-01,CHN,PRK,13,163
2014-01-01,ITA,TUN,2,24
2014-01-01,BGR,SYR,19,563
2014-01-01,LBY,GHA,2,6
2014-01-01,VEN,CHN,1,4
2014-01-01,IRN,CHE,1,2
2014-01-01,USA,TWN,1,10
2014-01-01,CIV,USA,2,8
2014-01-01,SOM,FRA,3,20
2014-01-01,CAN,NZL,3,20
2014-01-01,GRC,AFG,3,12
2014-01-01,KWT,SDN,4,10
2014-01-01,EGY,SYR,19,160
2014-01-01,CHN,EUR,4,48
2014-01-01,LBN,AUS,5,28
2014-01-01,IRQ,IRN,4,56
2014-01-01,NOR,SWE,1,6
2014-01-01,TCD,CAF,10,65
2014-01-01,SYR,JOR,46,523
2014-01-01,BEL,DEU,3,40
2014-01-01,BLR,AZE,4,12
2014-01-01,CHL,PHL,1,4
2014-01-01,NGA,ITA,2,14
2014-01-01,MYS,COG,2,10
2014-01-01,ATG,BRB,1,16
2014-01-01,USA,SEA,2,10
2014-01-01,CZE,MLT,1,7
2014-01-01,ZWE,MWI,2,5
2014-01-01,ERI,SYR,2,10
2014-01-01,CHN,IDN,2,3
2014-01-01,UKR,NZL,1,2
2014-01-01,SSD,AFR,1,5
2014-01-01,ZAF,AUS,3,8
2014-01-01,GRC,RUS,4,28
2014-01-01,LBY,PHL,1,10
2014-01-01,KHM,LKA,4,19
2014-01-01,CHN,AGO,3,10
2014-01-01,SVK,EUR,1,10
2014-01-01,MLT,SYR,3,28
2014-01-01,ISR,PSE,54,291
2014-01-01,AFG,AUS,8,122
2014-01-01,THA,AUS,1,40
2014-01-01,DNK,USA,2,3
2014-01-01,AZE,IRN,1,8
2014-01-01,DEU,AZE,2,20
2014-01-01,GBR,USA,94,1637
2014-01-01,FRA,TUN,1,8
2014-01-01,CMR,MOZ,6,12
2014-01-01,SOM,TUR,1,1
2014-01-01,TUR,AFG,1,8
2014-01-01,PAK,AFG,38,279
2014-01-01,BGD,IND,1,14
2014-01-01,AUS,EUR,7,25
2014-01-01,CAN,JAM,1,4
2014-01-01,BEL,GRC,1,4
2014-01-01,AFG,DEU,1,1
2014-01-01,RUS,BEL,1,1
2014-01-01,SWE,SYR,9,46
2014-01-01,RUS,BHR,1,2
2014-01-01,CAN,LKA,1,20
2014-01-01,AUS,SYR,6,746
2014-01-01,EUR,CUB,10,534
2014-01-01,EGY,QAT,3,5
2014-01-01,YEM,MYS,1,2
2014-01-01,USA,JOR,15,141
2014-01-01,THA,IRL,1,3
2014-01-01,JOR,AUS,4,28
2014-01-01,IND,MEA,1,4
2014-01-01,RUS,LTU,2,6
2014-01-01,THA,KHM,5,22
2014-01-01,NGA,SLE,6,16
2014-01-01,COD,CAF,3,15
2014-01-01,YEM,NZL,2,18
2014-01-01,VNM,SEA,1,1
2014-01-01,ESP,USA,6,27
2014-01-01,EGY,AUS,1,12
2014-01-01,NOR,USA,7,30
2014-01-01,AFG,SSD,2,5
2014-01-01,MYS,THA,11,95
2014-01-01,EGY,IRN,2,11
2014-01-01,PAK,USA,5,32
2014-01-01,ARE,KWT,7,30
2014-01-01,AFR,EGY,1,5
2014-01-01,USA,PAN,1,2
2014-01-01,SYR,ARE,1,6
2014-01-01,BEL,CAN,2,4
2014-01-01,NPL,THA,1,10
2014-01-01,BEL,SLE,1,5
2014-01-01,VNM,KHM,5,34
2014-01-01,GBR,SGP,1,2
2014-01-01,BGR,SRB,1,8
2014-01-01,QAT,BGR,2,10
2014-01-01,SYR,IRQ,110,1348
2014-01-01,JPN,THA,6,27
2014-01-01,CHE,DEU,4,12
2014-01-01,IRL,KEN,1,5
2014-01-01,LBY,EGY,11,50
2014-01-01,NZL,JPN,2,28
2014-01-01,ITA,SDN,1,1
2014-01-01,LBY,TUR,2,6
2014-01-01,CHE,USA,3,29
2014-01-01,BEL,ISR,1,2
2014-01-01,KHM,DEU,2,10
2014-01-01,JPN,TWN,1,1
2014-01-01,DEU,SRB,1,5
2014-01-01,GBR,ERI,1,10
2014-01-01,GHA,SAU,5,10
2014-01-01,USA,YEM,141,1332
2014-01-01,TUR,PAK,1,6
2014-01-01,CHL,AFR,1,4
2014-01-01,EST,UKR,7,41
2014-01-01,LBR,CIV,13,183
2014-01-01,BMU,USA,6,51
2014-01-01,POL,USA,7,45
2014-01-01,CUB,CHE,1,2
2014-01-01,PHL,DZA,1,8
2014-01-01,YEM,PRT,1,5
2014-01-01,KOR,JPN,3,13
2014-01-01,ESP,SYR,3,31
2014-01-01,AFR,LSO,4,16
2014-01-01,ARM,RUS,1,3
2014-01-01,SAU,PAK,2,8
2014-01-01,CAN,MDV,1,10
2014-01-01,AUS,ZAF,1,10
2014-01-01,NZL,ZWE,1,2
2014-01-01,IRL,FRA,2,8
2014-01-01,SOM,CHN,1,2
2014-01-01,EUR,SYR,20,645
2014-01-01,KWT,MYS,2,6
2014-01-01,USA,CAF,3,14
2014-01-01,AFR,YEM,24,200
2014-01-01,MHL,UKR,2,110
2014-01-01,AFR,SLE,18,609
2014-01-01,TUN,NGA,1,8
2014-01-01,ETH,USA,4,11
2014-01-01,FJI,TWN,2,10
2014-01-01,UGA,TUR,2,10
2014-01-01,BRA,HND,2,4
2014-01-01,URY,EUR,1,8
2014-01-01,USA,CYP,7,12
2014-01-01,BGR,GBR,2,4
2014-01-01,ARE,FRA,1,3
2014-01-01,KEN,SSD,43,445
2014-01-01,USA,GHA,9,115
2014-01-01,FRA,IRQ,31,269
2014-01-01,ITA,SSD,3,5
2014-01-01,FRA,THA,2,23
2014-01-01,PSE,TUR,7,26
2014-01-01,BGR,PSE,2,10
2014-01-01,CAF,EUR,4,15
2014-01-01,CHE,LBR,2,10
2014-01-01,PHL,JPN,1,1
2014-01-01,IDN,RUS,1,10
2014-01-01,GBR,EUR,15,100
2014-01-01,YEM,ETH,11,129
2014-01-01,VAT,NGA,1,10
2014-01-01,YEM,USA,52,267
2014-01-01,GHA,GIN,6,32
2014-01-01,TUR,GBR,21,81
2014-01-01,ESP,IDN,2,10
2014-01-01,MYS,SLE,2,10
2014-01-01,SYR,MYS,3,11
2014-01-01,SDN,USA,6,35
2014-01-01,DNK,SWE,1,2
2014-01-01,KWT,ARM,1,2
